datetime,Global+AF8-active+AF8-power,Global+AF8-reactive+AF8-power,Voltage,Global+AF8-intensity,Sub+AF8-metering+AF8-1,Sub+AF8-metering+AF8-2,Sub+AF8-metering+AF8-3,sub+AF8-metering+AF8-4
2010+AC0-08+AC0-07,527.476,168.026,347508.07,2329.99999999997,0,520,3947,4291.76665409
2010+AC0-08+AC0-08,528.46,168.092,346657.63,2337.79999999998,0,526,3968,4303.26667124
2010+AC0-08+AC0-09,535.064000000001,171.492,347139.74,2359.39999999998,0,515,3958,4323.66671005002
2010+AC0-08+AC0-10,544.758000000001,181.808,348414.72,2397.39999999997,0,525,4042,4360.73334592999
2010+AC0-08+AC0-11,542.002000000002,176.064,346381.73,2407.19999999997,0,542,4141,4413.30004941001
2010+AC0-08+AC0-12,529.698000000001,169.098,346744.7,2338.19999999998,0,514,4118,4373.36666940001
2010+AC0-08+AC0-13,534.294000000002,165.538,347027.27,2353.79999999998,0,508,3982,4332.29999730001
2010+AC0-08+AC0-14,554.270000000003,160.51,347278.859999999,2424.19999999999,0,512,4097,4299.899998015
2010+AC0-08+AC0-15,1055.986,206.77,348028.74,4552.4,0,4361,4471,4254.83336312001
2010+AC0-08+AC0-16,1129.73,185.016,347150.82,4921.19999999999,1530,463,5282,7956.76674685
2010+AC0-08+AC0-17,1218.222,159.978,346871.910000001,5154.19999999999,940,781,7328,9507.83335086
2010+AC0-08+AC0-18,1218.222,159.978,346871.910000001,5154.19999999999,940,781,5948,12634.7000227
2010+AC0-08+AC0-19,1218.222,159.978,346871.910000001,5154.19999999999,940,781,5948,12634.7000227
2010+AC0-08+AC0-20,1218.222,159.978,346871.910000001,5154.19999999999,940,781,5948,12634.7000227
2010+AC0-08+AC0-21,1218.222,159.978,346871.910000001,5154.19999999999,940,781,5948,12634.7000227
2010+AC0-08+AC0-22,1105.036,167.864,347239.49,4707.2,940,795,5948,12634.7000227
2010+AC0-08+AC0-23,765.658,206.796,348545.41,3352.19999999998,0,565,6045,10637.2666906
2010+AC0-08+AC0-24,722.947999999997,175.458,347915.75,3247.00000000001,0,541,6106,6089.96667548499
2010+AC0-08+AC0-25,980.408,161.132,347207.48,4240.59999999998,969,522,5712,5796.13332419999
2010+AC0-08+AC0-26,757.252,178.094,348211.89,3312.79999999998,0,538,8959,5890.13331921
2010+AC0-08+AC0-27,2030.65,304.318,346837.62,8631.4,930,7583,5078,7004.86667126001
2010+AC0-08+AC0-28,1442.856,237.504,349294.839999999,6165.80000000002,2086,549,12707,12624.1666977
2010+AC0-08+AC0-29,1668.48,191.694000000001,347051.44,7110.4,3005,534,12983,8429.60000752
2010+AC0-08+AC0-30,1494.802,180.656,347579.13,6310.80000000001,940,1470,13095,11174.00000079
2010+AC0-08+AC0-31,1365.106,168.46,347317.04,5909,2099,1723,11790,10713.3666766
2010+AC0-09+AC0-01,1593.318,180.18,347418.490000001,6755.99999999999,1947,1194,7958,10971.76664113
2010+AC0-09+AC0-02,1392.492,170.312,346958.95,5887.80000000001,929,500,13990,9424.3000494
2010+AC0-09+AC0-03,1346.414,168.596,346368.49,5721.79999999999,940,523,11785,9994.19999069999
2010+AC0-09+AC0-04,1743.84,218.024,347186.8,7449.79999999999,2605,734,9747,11230.2333486
2010+AC0-09+AC0-05,1323.018,187.010000000001,348682.47,5707.8,1609,2732,13241,12484.00004716
2010+AC0-09+AC0-06,1422.876,161.204,348252.12,6058.00000000002,3164,532,7471,10238.2999852
2010+AC0-09+AC0-07,1451.854,167.962,347436.229999999,6202.19999999998,1929,922,10174,9844.60002457001
2010+AC0-09+AC0-08,1303.812,171.182,347016.97,5575.80000000002,1,495,11829,9517.5666894
2010+AC0-09+AC0-09,1238.714,167.954,346468.63,5330.39999999999,1813,2128,7478,13756.2000042
2010+AC0-09+AC0-10,1328.108,200.052,348218.21,5647.00000000001,966,654,7016,9688.23332798
2010+AC0-09+AC0-11,1463.31,235.63,348005.88,6209.20000000001,930,1427,10773,9742.1333306
2010+AC0-09+AC0-12,1612.092,201.358,347932.4,6848.20000000002,1805,2080,8996,13035.50002186
2010+AC0-09+AC0-13,1076.32,189.798,347263.59,4667.19999999999,1301,798,8891,14092.2000033
2010+AC0-09+AC0-14,1430.678,197.004,346955.5,6101.79999999999,1874,2705,6710,9129.66668652
2010+AC0-09+AC0-15,986.094000000001,219.558000000001,347467.36,4252.60000000001,0,898,10270,8995.63332642
2010+AC0-09+AC0-16,1339.738,171.35,346192.949999999,5665,1038,739,6018,9518.89998216999
2010+AC0-09+AC0-17,1497.608,196.642,346773.420000001,6376,1954,5496,10310,10241.9666536
2010+AC0-09+AC0-18,1247.946,161.978,347845.07,5273.8,982,754,9727,7783.13337843999
2010+AC0-09+AC0-19,919.599999999999,147.406,348064.28,3904.6,0,1307,11779,7284.09999099001
2010+AC0-09+AC0-20,1682.832,195.214,347750.98,7179.80000000001,3323,766,5156,8863.66669499999
2010+AC0-09+AC0-21,1111.376,179.714,346922.85,4768.6,0,679,13262,10696.20000439
2010+AC0-09+AC0-22,1510.394,188.33,346543.24,6434.00000000001,2472,1167,7969,9874.93331629001
2010+AC0-09+AC0-23,1449.862,164.938,346643.28,6087.99999999999,1021,755,11768,9766.23337915
2010+AC0-09+AC0-24,1327.992,185.256,346447.76,5649.99999999999,1739,773,12002,10386.36664961
2010+AC0-09+AC0-25,1350.486,179.054,346400.88,5738.99999999998,1739,729,8666,10955.19997583
2010+AC0-09+AC0-26,1350.486,179.054,346400.88,5738.99999999998,1739,729,9230,10810.09996289
2010+AC0-09+AC0-27,1350.486,179.054,346400.88,5738.99999999998,1739,729,9230,10810.09996289
2010+AC0-09+AC0-28,1403.748,169.954,346186.86,5953,2549,802,9230,10810.09996289
2010+AC0-09+AC0-29,1684.426,139.41,347361.71,7026,1579,648,8980,11064.79997129
2010+AC0-09+AC0-30,1248.278,153.236,348923.22,5190,0,771,13047,12799.7666156
2010+AC0-10+AC0-01,1504.82,157.784,346754.85,6296.59999999999,1752,724,7988,12045.6333243
2010+AC0-10+AC0-02,1923.254,166.086,346612.98,8041.39999999999,3972,741,11307,11297.33330075
2010+AC0-10+AC0-03,1830.684,202.814,348383.29,7773.80000000004,5000,2564,13532,13809.2333219
2010+AC0-10+AC0-04,1775.96,187.584,346494.9,7485,1709,722,7738,15209.3999984
2010+AC0-10+AC0-05,1854.624,212.642,345483.359999999,7807.80000000001,0,3012,8252,18916.3333586
2010+AC0-10+AC0-06,1315.456,140.568,347437.8,5494.39999999998,1016,527,12037,15861.3999769
2010+AC0-10+AC0-07,1809.954,180.096,347911.539999999,7614.20000000002,2159,543,8055,12326.2666522
2010+AC0-10+AC0-08,1510.456,200.616,347014.36,6384.2,964,710,12666,14797.899916
2010+AC0-10+AC0-09,1611.78,254.02,345885.75,6826.99999999998,959,1585,9927,13573.2666323
2010+AC0-10+AC0-10,1998.904,327.446,346092.98,8522.19999999998,3325,773,13132,11186.9999563
2010+AC0-10+AC0-11,1622.59,268.53,345493.720000001,6941.40000000001,1007,5006,10297,18920.0667294
2010+AC0-10+AC0-12,1579.692,170.268,345975.37,6741.20000000003,1104,780,8734,12296.1666779
2010+AC0-10+AC0-13,2073.886,172.644,346751.02,8662.79999999998,1988,611,9812,14632.2000012
2010+AC0-10+AC0-14,2135.122,215.944,346900.63,9015.99999999999,2583,2441,16593,15372.7666808
2010+AC0-10+AC0-15,1596.324,201.54,346744.72,6751.19999999999,712,827,14239,16322.366642
2010+AC0-10+AC0-16,1000.014,167.938,348361.19,4228.00000000002,0,645,10786,14280.3999713
2010+AC0-10+AC0-17,1047.382,185.494,348877.19,4412.20000000001,995,666,7656,8365.90000500001
2010+AC0-10+AC0-18,2713.884,261.184,348215.3,11380.8,2234,10218,4681,11114.3666842
2010+AC0-10+AC0-19,1925.978,219.57,348354.41,8140.40000000001,1025,4110,16382,16397.40004238
2010+AC0-10+AC0-20,1727.964,162.564,348837.300000001,7248.39999999999,2154,690,9461,17503.6333363
2010+AC0-10+AC0-21,1355.198,181.434,350600.289999999,5683.40000000002,755,691,10330,15625.4000237
2010+AC0-10+AC0-22,1668.892,148.522,349629.41,6887.79999999999,1106,478,6757,14383.6333514
2010+AC0-10+AC0-23,2293.236,213.112,348830.69,9633.19999999998,3737,3883,12697,13533.8666645
2010+AC0-10+AC0-24,2392.462,269.612000000001,349952.5,10039,1984,7543,13465,17135.6000396
2010+AC0-10+AC0-25,1163.292,159.328,349064.86,4884.80000000001,0,541,13256,17091.3666531
2010+AC0-10+AC0-26,945.903999999999,173.266,352642.98,3960.60000000001,0,2488,6748,12099.2000202
2010+AC0-10+AC0-27,1260.278,153.832,354396.54,5216.99999999998,0,2058,4989,8288.0666715
2010+AC0-10+AC0-28,1463.326,187.24,354605.61,6048.19999999999,1103,2627,8269,10677.6333451
2010+AC0-10+AC0-29,1204.422,195.72,353870.07,5057.2,1075,726,9087,11571.7666623
2010+AC0-10+AC0-30,2152.7,195.32,350305.010000001,8969.80000000002,2353,614,3911,14361.7000103
2010+AC0-10+AC0-31,1476.43,208.082,353513.2,6098.59999999999,1430,678,15303,17608.3333562
2010+AC0-11+AC0-01,1383.18,187.086,354786.62,5670.20000000002,0,634,5589,16910.16665536
2010+AC0-11+AC0-02,1191.082,186.52,353933.16,4927.40000000001,0,574,8746,13672.9999941
2010+AC0-11+AC0-03,1293.298,176.264,351761.09,5413.8,1021,1108,5784,13493.3666976
2010+AC0-11+AC0-04,2555.146,252.438,350139.21,10794.4,6029,11193,6529,12896.9666746
2010+AC0-11+AC0-05,1736.088,180.498,351036.05,7276.79999999999,0,790,10286,15077.7666892
2010+AC0-11+AC0-06,1805.408,193.958,343339.520000001,7697.00000000002,3255,680,12610,15534.8000129
2010+AC0-11+AC0-07,1673.816,174.976,343348.54,7151,1026,621,9803,16352.1333338
2010+AC0-11+AC0-08,1825.54,145.656,342350.01,7737.39999999999,1087,555,6943,19306.9333013
2010+AC0-11+AC0-09,2022.098,154.67,342414.850000001,8619.80000000002,2097,583,13038,15745.6666797
2010+AC0-11+AC0-10,1946.534,153.472000000001,344282.07,8231.99999999995,1026,5858,12500,18521.6333273
2010+AC0-11+AC0-11,1773.592,152.188,343769.34,7567.99999999998,3424,2216,13308,12250.23338179
2010+AC0-11+AC0-12,1836.822,151.144,343926.57,7826.19999999999,2054,489,6259,17660.8666606
2010+AC0-11+AC0-13,2023.174,162.18,344639.149999999,8524.2,1051,589,10308,17762.70002593
2010+AC0-11+AC0-14,2038.392,203.694,344562.91,8686.59999999997,5344,549,13853,18226.5666108
2010+AC0-11+AC0-15,1747.382,126.716,344950.91,7380.99999999999,1075,4222,8758,19322.1999575
2010+AC0-11+AC0-16,1509.748,133.598,347324.56,6341.20000000002,0,478,8918,14908.0333323
2010+AC0-11+AC0-17,1582.032,141.916,347691.23,6668.99999999998,1153,491,7949,16735.4667108
2010+AC0-11+AC0-18,1652.152,206.196000000001,347064.119999999,7022.79999999998,2175,489,8915,15808.1999529
2010+AC0-11+AC0-19,1570.4,122.928,345667.33,6593,0,483,9449,15422.8666612
2010+AC0-11+AC0-20,2197.006,153.768,346476,9320.20000000002,4367,2947,11914,13776.333322
,,,,,,,11433,17869.7666396
,,,,,,,4778,9731.1666543
,,,,,,,10136,16924.6000227
,,,,,,,7611,16352.26667939
,,,,,,,12224,13769.4666636
,,,,,,,5072,17278.7333379
,,,,,,,9989,13347.7333357
